Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,500 - 999,672 - 8736,15,1512,9.920634920634921,1999
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,1000 - 1499,1 - 23,11,2153,5.1091500232234095,1999
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,1000 - 1499,24 - 144,22,2153,10.218300046446819,1999
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,1000 - 1499,189 - 648,18,2153,8.360427310729214,1999
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,2500 - 2999,24 - 144,12,31891,0.3762817095732338,1999
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,3000 - 3499,24 - 144,21,31891,0.6584929917531592,1999
Certain conditions originating in the perinatal period,30-34,College Graduate or Higher,3500 - 3999,24 - 144,12,31891,0.3762817095732338,1999
Certain conditions originating in the perinatal period,30-34,Not Stated,200 - 499,0 - 1,43,133,323.30827067669173,1999
Certain conditions originating in the perinatal period,30-34,Not Stated,200 - 499,1 - 23,54,133,406.0150375939849,1999
Certain conditions originating in the perinatal period,30-34,Not Stated,500 - 999,0 - 1,25,192,130.20833333333334,1999
Certain conditions originating in the perinatal period,30-34,Not Stated,500 - 999,1 - 23,39,192,203.125,1999
Certain conditions originating in the perinatal period,30-34,Not Stated,500 - 999,24 - 144,11,192,57.291666666666664,1999
Certain conditions originating in the perinatal period,35-39,Elementary School or Less,200 - 499,1 - 23,10,25,400.0,1999
Certain conditions originating in the perinatal period,35-39,Elementary School or Less,500 - 999,1 - 23,15,108,138.88888888888889,1999
Certain conditions originating in the perinatal period,35-39,High School Incomplete,200 - 499,0 - 1,13,43,302.3255813953488,1999
Certain conditions originating in the perinatal period,35-39,High School Incomplete,200 - 499,1 - 23,11,43,255.8139534883721,1999
Certain conditions originating in the perinatal period,35-39,High School Incomplete,500 - 999,1 - 23,15,200,75.0,1999
Certain conditions originating in the perinatal period,35-39,High School Incomplete,500 - 999,24 - 144,10,200,50.0,1999
Certain conditions originating in the perinatal period,35-39,High School Incomplete,500 - 999,189 - 648,13,200,65.0,1999
Certain conditions originating in the perinatal period,35-39,High School Graduate,200 - 499,0 - 1,54,215,251.16279069767444,1999
Certain conditions originating in the perinatal period,35-39,High School Graduate,200 - 499,1 - 23,54,215,251.16279069767444,1999
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,0 - 1,33,797,41.40526976160602,1999
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,1 - 23,54,797,67.75407779171896,1999
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,24 - 144,43,797,53.952321204516934,1999
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,189 - 648,25,797,31.367628607277293,1999
Certain conditions originating in the perinatal period,35-39,High School Graduate,500 - 999,672 - 8736,10,797,12.547051442910917,1999
Certain conditions originating in the perinatal period,35-39,Some College Education,200 - 499,0 - 1,54,166,325.3012048192771,1999
Certain conditions originating in the perinatal period,35-39,Some College Education,200 - 499,1 - 23,54,166,325.3012048192771,1999
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,0 - 1,22,630,34.920634920634924,1999
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,1 - 23,41,630,65.07936507936509,1999
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,24 - 144,42,630,66.66666666666667,1999
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,189 - 648,36,630,57.14285714285714,1999
Certain conditions originating in the perinatal period,35-39,Some College Education,500 - 999,672 - 8736,12,630,19.04761904761905,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,200 - 499,0 - 1,54,218,247.70642201834863,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,200 - 499,1 - 23,54,218,247.70642201834863,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,200 - 499,24 - 144,13,218,59.633027522935784,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,0 - 1,36,865,41.61849710982659,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,1 - 23,54,865,62.42774566473988,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,24 - 144,33,865,38.150289017341045,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,189 - 648,31,865,35.83815028901734,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,500 - 999,672 - 8736,15,865,17.341040462427745,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,1000 - 1499,24 - 144,11,1289,8.533747090768037,1999
Certain conditions originating in the perinatal period,35-39,College Graduate or Higher,3000 - 3499,24 - 144,15,31891,0.47035213696654227,1999
Certain conditions originating in the perinatal period,35-39,Not Stated,200 - 499,0 - 1,30,99,303.03030303030306,1999
Certain conditions originating in the perinatal period,35-39,Not Stated,200 - 499,1 - 23,38,99,383.83838383838383,1999
Certain conditions originating in the perinatal period,35-39,Not Stated,500 - 999,0 - 1,12,101,118.8118811881188,1999
Certain conditions originating in the perinatal period,35-39,Not Stated,500 - 999,1 - 23,21,101,207.9207920792079,1999
Certain conditions originating in the perinatal period,40-44,High School Graduate,200 - 499,0 - 1,14,55,254.54545454545453,1999
Certain conditions originating in the perinatal period,40-44,High School Graduate,200 - 499,1 - 23,23,55,418.18181818181813,1999
Certain conditions originating in the perinatal period,40-44,High School Graduate,500 - 999,1 - 23,16,161,99.37888198757763,1999
Certain conditions originating in the perinatal period,40-44,Some College Education,200 - 499,0 - 1,10,31,322.5806451612903,1999
Certain conditions originating in the perinatal period,40-44,Some College Education,200 - 499,1 - 23,13,31,419.35483870967744,1999
Certain conditions originating in the perinatal period,40-44,College Graduate or Higher,200 - 499,1 - 23,22,47,468.0851063829787,1999
Certain conditions originating in the perinatal period,40-44,College Graduate or Higher,500 - 999,1 - 23,19,213,89.2018779342723,1999
Certain conditions originating in the perinatal period,40-44,College Graduate or Higher,500 - 999,189 - 648,12,213,56.33802816901409,1999
Certain conditions originating in the perinatal period,40-44,Not Stated,200 - 499,1 - 23,11,19,578.9473684210526,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,200 - 499,0 - 1,41,467,87.79443254817987,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,200 - 499,1 - 23,44,467,94.21841541755889,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,500 - 999,0 - 1,24,1927,12.454592631032694,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Incomplete,500 - 999,1 - 23,20,1927,10.378827192527245,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Graduate,200 - 499,0 - 1,25,267,93.63295880149813,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Graduate,200 - 499,1 - 23,24,267,89.8876404494382,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,High School Graduate,500 - 999,1 - 23,15,1136,13.204225352112676,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",15-19,Not Stated,200 - 499,1 - 23,11,67,164.17910447761193,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,200 - 499,0 - 1,32,313,102.23642172523961,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,200 - 499,1 - 23,27,313,86.26198083067092,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,500 - 999,0 - 1,13,1179,11.02629346904156,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Incomplete,500 - 999,1 - 23,12,1179,10.178117048346056,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,200 - 499,0 - 1,54,694,77.80979827089338,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,200 - 499,1 - 23,54,694,77.80979827089338,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,500 - 999,0 - 1,29,2490,11.646586345381525,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,High School Graduate,500 - 999,1 - 23,48,2490,19.27710843373494,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,200 - 499,0 - 1,29,333,87.08708708708708,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,200 - 499,1 - 23,42,333,126.12612612612611,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,500 - 999,0 - 1,16,1238,12.924071082390954,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Some College Education,500 - 999,1 - 23,20,1238,16.15508885298869,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Not Stated,200 - 499,0 - 1,15,129,116.27906976744185,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",20-24,Not Stated,200 - 499,1 - 23,13,129,100.7751937984496,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Elementary School or Less,200 - 499,1 - 23,11,57,192.98245614035088,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Incomplete,200 - 499,1 - 23,15,135,111.1111111111111,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Incomplete,500 - 999,1 - 23,14,609,22.988505747126435,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,200 - 499,0 - 1,51,544,93.75,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,200 - 499,1 - 23,54,544,99.26470588235294,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,500 - 999,0 - 1,15,1908,7.861635220125786,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,500 - 999,1 - 23,34,1908,17.81970649895178,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,0 - 1,47,398,118.09045226130652,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,1 - 23,54,398,135.678391959799,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,500 - 999,0 - 1,17,1455,11.683848797250858,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,500 - 999,1 - 23,21,1455,14.43298969072165,1999
