Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,200 - 499,0 - 1,51,544,92.99,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,200 - 499,1 - 23,59,544,108.73,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,500 - 999,0 - 1,15,1908,8.05,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,High School Graduate,500 - 999,1 - 23,34,1908,18.0,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,0 - 1,47,398,118.01,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,200 - 499,1 - 23,55,398,137.45,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,500 - 999,0 - 1,17,1455,11.86,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Some College Education,500 - 999,1 - 23,21,1455,14.14,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,College Graduate or Higher,200 - 499,0 - 1,27,280,95.36,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,College Graduate or Higher,200 - 499,1 - 23,40,280,141.96,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,College Graduate or Higher,500 - 999,0 - 1,12,1192,10.47,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,College Graduate or Higher,500 - 999,1 - 23,15,1192,13.0,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Not Stated,200 - 499,0 - 1,10,121,86.75,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Not Stated,200 - 499,1 - 23,19,121,155.28,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",25-29,Not Stated,500 - 999,1 - 23,16,197,79.32,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Graduate,200 - 499,0 - 1,51,385,133.45,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Graduate,200 - 499,1 - 23,49,385,125.98,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Graduate,500 - 999,0 - 1,18,1425,12.81,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,High School Graduate,500 - 999,1 - 23,24,1425,16.71,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,200 - 499,0 - 1,41,299,136.6,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,200 - 499,1 - 23,45,299,150.85,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,500 - 999,0 - 1,13,1211,10.89,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Some College Education,500 - 999,1 - 23,17,1211,14.41,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,200 - 499,0 - 1,47,366,128.63,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,200 - 499,1 - 23,49,366,132.54,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,College Graduate or Higher,500 - 999,1 - 23,26,1512,17.07,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",30-34,Not Stated,200 - 499,1 - 23,15,133,116.49,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,High School Graduate,200 - 499,0 - 1,16,215,76.44,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,High School Graduate,200 - 499,1 - 23,18,215,85.59,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,High School Graduate,500 - 999,1 - 23,12,797,15.63,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,Some College Education,200 - 499,0 - 1,20,166,123.1,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,Some College Education,200 - 499,1 - 23,11,166,67.06,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,Some College Education,500 - 999,1 - 23,10,630,16.14,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,200 - 499,0 - 1,29,218,131.29,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,200 - 499,1 - 23,30,218,137.71,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,500 - 999,0 - 1,10,865,11.9,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,College Graduate or Higher,500 - 999,1 - 23,22,865,24.9,1999
"Affected by maternal factors and by complications of pregnancy, labor and delivery",35-39,Not Stated,200 - 499,1 - 23,12,99,124.39,1999
Affected by maternal complications of pregnancy,15-19,High School Incomplete,200 - 499,0 - 1,26,467,55.06,1999
Affected by maternal complications of pregnancy,15-19,High School Incomplete,200 - 499,1 - 23,23,467,50.28,1999
Affected by maternal complications of pregnancy,15-19,High School Incomplete,500 - 999,0 - 1,11,1927,5.87,1999
Affected by maternal complications of pregnancy,15-19,High School Incomplete,500 - 999,1 - 23,10,1927,5.27,1999
Affected by maternal complications of pregnancy,15-19,High School Graduate,200 - 499,0 - 1,14,267,54.11,1999
Affected by maternal complications of pregnancy,15-19,High School Graduate,200 - 499,1 - 23,17,267,62.29,1999
Affected by maternal complications of pregnancy,15-19,High School Graduate,500 - 999,1 - 23,11,1136,9.83,1999
Affected by maternal complications of pregnancy,20-24,High School Incomplete,200 - 499,0 - 1,12,313,39.93,1999
Affected by maternal complications of pregnancy,20-24,High School Incomplete,200 - 499,1 - 23,24,313,75.29,1999
Affected by maternal complications of pregnancy,20-24,High School Graduate,200 - 499,0 - 1,39,694,56.32,1999
Affected by maternal complications of pregnancy,20-24,High School Graduate,200 - 499,1 - 23,48,694,69.29,1999
Affected by maternal complications of pregnancy,20-24,High School Graduate,500 - 999,0 - 1,14,2490,5.7,1999
Affected by maternal complications of pregnancy,20-24,High School Graduate,500 - 999,1 - 23,25,2490,9.91,1999
Affected by maternal complications of pregnancy,20-24,Some College Education,200 - 499,0 - 1,23,333,68.11,1999
Affected by maternal complications of pregnancy,20-24,Some College Education,200 - 499,1 - 23,23,333,68.18,1999
Affected by maternal complications of pregnancy,20-24,Some College Education,500 - 999,1 - 23,12,1238,9.86,1999
Affected by maternal complications of pregnancy,25-29,High School Graduate,200 - 499,0 - 1,31,544,56.49,1999
Affected by maternal complications of pregnancy,25-29,High School Graduate,200 - 499,1 - 23,29,544,52.77,1999
Affected by maternal complications of pregnancy,25-29,High School Graduate,500 - 999,1 - 23,20,1908,10.4,1999
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,0 - 1,31,398,76.79,1999
Affected by maternal complications of pregnancy,25-29,Some College Education,200 - 499,1 - 23,34,398,85.33,1999
Affected by maternal complications of pregnancy,25-29,Some College Education,500 - 999,0 - 1,12,1455,8.39,1999
Affected by maternal complications of pregnancy,25-29,Some College Education,500 - 999,1 - 23,17,1455,11.34,1999
Affected by maternal complications of pregnancy,25-29,College Graduate or Higher,200 - 499,0 - 1,19,280,69.21,1999
Affected by maternal complications of pregnancy,25-29,College Graduate or Higher,200 - 499,1 - 23,30,280,108.19,1999
Affected by maternal complications of pregnancy,25-29,Not Stated,200 - 499,1 - 23,10,121,84.87,1999
Affected by maternal complications of pregnancy,30-34,High School Graduate,200 - 499,0 - 1,34,385,87.84,1999
Affected by maternal complications of pregnancy,30-34,High School Graduate,200 - 499,1 - 23,32,385,83.23,1999
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,0 - 1,23,299,76.22,1999
Affected by maternal complications of pregnancy,30-34,Some College Education,200 - 499,1 - 23,26,299,86.32,1999
Affected by maternal complications of pregnancy,30-34,Some College Education,500 - 999,1 - 23,11,1211,9.23,1999
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,0 - 1,31,366,83.67,1999
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,200 - 499,1 - 23,22,366,61.09,1999
Affected by maternal complications of pregnancy,30-34,College Graduate or Higher,500 - 999,1 - 23,14,1512,9.47,1999
Affected by maternal complications of pregnancy,35-39,High School Graduate,200 - 499,0 - 1,11,215,52.82,1999
Affected by maternal complications of pregnancy,35-39,High School Graduate,200 - 499,1 - 23,10,215,47.5,1999
Affected by maternal complications of pregnancy,35-39,Some College Education,200 - 499,0 - 1,12,166,74.23,1999
Affected by maternal complications of pregnancy,35-39,Some College Education,200 - 499,1 - 23,10,166,60.83,1999
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,200 - 499,0 - 1,12,218,56.12,1999
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,200 - 499,1 - 23,22,218,99.53,1999
Affected by maternal complications of pregnancy,35-39,College Graduate or Higher,500 - 999,1 - 23,11,865,12.89,1999
Incompetent cervix,20-24,High School Graduate,200 - 499,0 - 1,14,694,19.47,1999
Incompetent cervix,20-24,High School Graduate,200 - 499,1 - 23,19,694,28.08,1999
Incompetent cervix,20-24,Some College Education,200 - 499,0 - 1,10,333,30.94,1999
Incompetent cervix,20-24,Some College Education,200 - 499,1 - 23,11,333,33.71,1999
Incompetent cervix,25-29,High School Graduate,200 - 499,1 - 23,13,544,24.68,1999
Incompetent cervix,25-29,College Graduate or Higher,200 - 499,1 - 23,11,280,40.87,1999
Incompetent cervix,30-34,High School Graduate,200 - 499,1 - 23,12,385,32.07,1999
Incompetent cervix,30-34,College Graduate or Higher,200 - 499,0 - 1,10,366,28.03,1999
Incompetent cervix,30-34,College Graduate or Higher,200 - 499,1 - 23,13,366,36.13,1999
Premature rupture,15-19,High School Incomplete,200 - 499,0 - 1,12,467,24.72,1999
Premature rupture,20-24,High School Graduate,200 - 499,0 - 1,21,694,29.56,1999
Premature rupture,20-24,High School Graduate,200 - 499,1 - 23,20,694,29.53,1999
Premature rupture,20-24,High School Graduate,500 - 999,1 - 23,13,2490,5.42,1999
Premature rupture,25-29,High School Graduate,200 - 499,0 - 1,16,544,30.16,1999
Premature rupture,25-29,High School Graduate,200 - 499,1 - 23,10,544,18.75,1999
Premature rupture,25-29,High School Graduate,500 - 999,1 - 23,11,1908,5.99,1999
Premature rupture,25-29,Some College Education,200 - 499,0 - 1,19,398,48.45,1999
Premature rupture,25-29,Some College Education,200 - 499,1 - 23,23,398,56.55,1999
Premature rupture,25-29,Some College Education,500 - 999,1 - 23,10,1455,7.07,1999
Premature rupture,25-29,College Graduate or Higher,200 - 499,1 - 23,12,280,41.47,1999
Premature rupture,30-34,High School Graduate,200 - 499,0 - 1,19,385,50.62,1999
Premature rupture,30-34,High School Graduate,200 - 499,1 - 23,17,385,43.1,1999
Premature rupture,30-34,Some College Education,200 - 499,0 - 1,10,299,34.3,1999
Premature rupture,30-34,Some College Education,200 - 499,1 - 23,15,299,51.52,1999
Premature rupture,30-34,College Graduate or Higher,200 - 499,0 - 1,11,366,30.73,1999
Premature rupture,35-39,College Graduate or Higher,200 - 499,0 - 1,10,218,46.73,1999
Premature rupture,35-39,College Graduate or Higher,200 - 499,1 - 23,11,218,51.93,1999
"Newborn affected by complications of placenta, cord and membranes",15-19,High School Incomplete,200 - 499,0 - 1,11,467,24.08,1999
"Newborn affected by complications of placenta, cord and membranes",15-19,High School Incomplete,200 - 499,1 - 23,17,467,35.34,1999
"Newborn affected by complications of placenta, cord and membranes",15-19,High School Incomplete,500 - 999,0 - 1,11,1927,5.87,1999
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Incomplete,200 - 499,0 - 1,16,313,50.05,1999
"Newborn affected by complications of placenta, cord and membranes",20-24,High School Graduate,200 - 499,0 - 1,19,694,27.99,1999
